city/district,waste_type,waste_generated_(tons/day),recycling_rate_(%),population_density_(people/km²),municipal_efficiency_score_(1_10),disposal_method,cost_of_waste_management_(₹/ton),awareness_campaigns_count,landfill_name,"landfill_location_(lat,_long)",landfill_capacity_(tons),year,waste_reduction_initiatives,industrial_symbiosis_index,community_participation_score,green_technology_adoption,recycling_infrastructure_rating
Ahmedabad,Plastic,1334,55,9464,8,Composting,1390,1,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,2.0590799659895334,7.968252216928489,2.084722026556977,5.951444825663092,57.75299290003908
Kanpur,E-Waste,1151,58,18697,8,Recycling,1324,5,Kanpur Landfill,"13.0189, 89.182",22690,1970,3.5886699947306715,7.559714276298058,4.758524261414396,6.072771419665079,57.32175544145992
Delhi,Hazardous,4158,48,14376,5,Composting,4183,6,Delhi Landfill,"30.2591, 91.9376",74509,1970,3.10904567952032,7.331162708461144,4.638829430011834,4.886936506558907,50.05397252663946
Pune,Hazardous,8508,55,12547,10,Incineration,3321,7,Pune Landfill,"28.7237, 84.2278",49524,1970,4.917104942458,7.439462789485731,3.8840726610503222,5.862202973658189,58.25833272980189
Ahmedabad,Plastic,5578,55,9464,6,Recycling,2669,12,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,5.64124455023132,7.297530931037595,5.2164856848923,5.4831808633136685,59.19168700361832
Kolkata,Plastic,7992,32,17335,9,Composting,2038,20,Kolkata Landfill,"16.068, 72.6096",80985,1970,8.988527377399958,8.46824215207981,8.315532191381994,2.986519548927123,26.141102619995465
Ahmedabad,E-Waste,2978,30,9464,5,Incineration,1070,10,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,4.943749321244933,7.837292294460412,4.116003987883816,3.052662267776748,26.86428114926909
Coimbatore,Plastic,963,38,12073,8,Recycling,2999,0,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,1.755131541034587,7.248177954456736,2.7164136157771126,4.124471517604549,35.133696370950574
Rajkot,Organic,5600,55,23232,8,Composting,1074,7,Rajkot Landfill,"30.6193, 68.7432",62818,1970,4.231535194993221,2.067150363761259,6.093534036312244,5.525470307355893,55.22628091410605
Agra,E-Waste,7460,70,4629,7,Incineration,3020,14,Agra Landfill,"32.4069, 92.1176",82082,1970,6.8471262788806175,7.9431405945089155,4.839410311970541,7.064231816684536,69.93759302212183
Visakhapatnam,E-Waste,6752,48,12359,5,Composting,986,1,Visakhapatnam Landfill,"12.4235, 85.6407",48016,1970,1.3869388965733909,6.920551866603436,2.585998209348793,5.197935293443737,47.98142287686437
Allahabad,Plastic,9096,76,19181,5,Composting,3310,17,Allahabad Landfill,"35.9642, 87.6951",35432,1970,7.648331597126421,6.327426905717768,8.49069850417777,7.732396256465509,76.0084597179883
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,1970,5.50960402570986,5.508385736069855,7.287871643052766,7.763919566755623,75.01660667311938
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,"18.3203, 75.8314",83130,1970,8.23295672773913,5.687501368668404,4.778609640193353,5.233000107222623,52.1395429099677
Nashik,Construction,5695,71,2929,5,Composting,4042,0,Nashik Landfill,"14.6177, 91.4568",63245,1970,1.101197902885723,7.815253665450589,1.0,7.3685813309132016,68.69769252689426
Madurai,Hazardous,1905,74,19454,9,Composting,2265,18,Madurai Landfill,"13.1884, 95.8263",51929,1970,8.809403970538067,7.197113557653359,8.85133451856229,7.679820884010068,75.77238237716959
Agra,Construction,1500,33,4629,10,Recycling,3125,17,Agra Landfill,"32.4069, 92.1176",82082,1970,8.82898807589589,7.485593856845083,4.815658841411819,3.650574528015116,33.03603374408889
Guwahati,Plastic,1484,78,22866,6,Composting,4003,3,Guwahati Landfill,"19.7894, 85.8429",60935,1970,2.3023232281137123,8.264556849055015,5.5562654560227625,8.114671004709988,75.47100318609007
Indore,Construction,4593,55,2929,8,Landfill,3925,0,Indore Landfill,"24.6237, 95.1044",61142,1970,1.7986132089115854,6.715738027918918,1.0879212739816837,5.613970306325233,57.60701586386952
Hyderabad,Organic,7422,73,7927,9,Landfill,3646,19,Hyderabad Landfill,"34.069, 82.1518",34239,1970,8.812033465068456,3.166827267361283,6.734739546647654,7.598293197209186,71.96956321238352
Delhi,Hazardous,2873,76,14376,8,Incineration,1904,16,Delhi Landfill,"30.2591, 91.9376",74509,1970,7.663819312375007,7.419922344911644,7.204964616527895,8.029139520015462,75.84866879134835
Vadodara,Hazardous,4637,73,21598,8,Recycling,2427,5,Vadodara Landfill,"31.3853, 71.6585",24927,1970,3.477096977336659,8.661016880006168,5.790022193574519,7.259124023286681,73.36212548554217
Jaipur,Plastic,8379,55,2335,9,Landfill,2826,19,Jaipur Landfill,"11.6909, 94.4267",71127,1970,8.826055732124122,8.187332173498461,5.693744706942256,5.087017218302789,56.80803510952263
Jodhpur,Plastic,8803,59,6465,7,Composting,2822,11,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,5.555951285346938,6.39371346246645,4.02948487692938,6.268409523946934,57.526459728104754
Jodhpur,Organic,549,59,6465,5,Recycling,1345,1,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,1.39636881182795,2.895529532299033,1.833804708649336,5.706432822703372,62.711006629588525
Guwahati,Hazardous,9261,66,22866,6,Landfill,2036,1,Guwahati Landfill,"19.7894, 85.8429",60935,1970,1.6657556910813665,5.540278658530664,4.563992447092121,6.141915216716258,68.36378218591992
Guwahati,Organic,4079,73,22866,8,Incineration,2246,18,Guwahati Landfill,"19.7894, 85.8429",60935,1970,8.02962694158248,2.1808888793745123,9.663493851426669,7.154666204985082,71.0122746503303
Surat,Plastic,1690,55,24032,5,Incineration,799,9,Surat Landfill,"32.805, 89.0238",38471,1970,4.429715214713592,7.914762234834407,6.997340315819083,5.509854009550457,56.38571151163562
Delhi,Plastic,3407,82,14376,10,Composting,2802,4,Delhi Landfill,"30.2591, 91.9376",74509,1970,3.881632787908129,8.713635125943252,4.115795846810708,8.089230471691788,82.27812079730684
Nagpur,Hazardous,9161,52,19087,10,Composting,4277,0,Nagpur Landfill,"35.7049, 71.8706",49830,1970,2.221426866407456,9.605445835070052,3.646385220840848,5.663360320446038,52.624756420933146
Kanpur,Organic,7073,31,18697,8,Landfill,1308,15,Kanpur Landfill,"13.0189, 89.182",22690,1970,7.5653598905991135,1.8696162958662697,7.868883080086192,2.773496050355022,32.192882275163505
Agra,Organic,8838,46,4629,5,Composting,4626,12,Agra Landfill,"32.4069, 92.1176",82082,1970,5.507012694229967,5.669540825052611,3.819976853999339,5.077279932566447,42.62163392406548
Meerut,Hazardous,7972,83,7178,9,Incineration,3749,4,Meerut Landfill,"14.3552, 72.9863",56989,1970,3.4874998119093616,8.099479273679545,2.670366215753162,8.579516701424064,82.0234523150969
Ludhiana,E-Waste,528,58,8678,6,Recycling,4978,11,Ludhiana Landfill,"10.3062, 77.427",69241,1970,5.29303341664808,8.145468293287566,4.215001583446818,5.972383843291704,59.01248197861185
Thiruvananthapuram,Construction,5653,48,18418,9,Landfill,2017,7,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,4.757242289689378,6.657163760758342,5.796398198691748,5.038866677133033,48.35695332777078
Allahabad,Construction,9883,50,19181,6,Composting,4134,15,Allahabad Landfill,"35.9642, 87.6951",35432,1970,6.925204290138684,7.650522818465273,7.3971974217293,5.230249189529571,49.81035153743826
Kolkata,E-Waste,6409,50,17335,9,Composting,1796,11,Kolkata Landfill,"16.068, 72.6096",80985,1970,6.266814873135289,7.220053308420102,6.706997468496727,4.965009517526427,53.79457738954622
Allahabad,Hazardous,2712,54,19181,7,Landfill,3778,17,Allahabad Landfill,"35.9642, 87.6951",35432,1970,8.173699043423763,6.526590725431789,7.982221333718533,5.517105944428656,52.50615342985967
Ranchi,Hazardous,6090,44,17422,9,Composting,1406,20,Ranchi Landfill,"13.4978, 84.8338",98646,1970,9.765683950409024,6.912345490542616,8.722418615592185,4.890332303793648,40.934598880220136
Delhi,E-Waste,7257,32,14376,5,Incineration,3259,5,Delhi Landfill,"30.2591, 91.9376",74509,1970,2.9016137557309225,6.43385964394029,4.237707406839252,3.4151001612837,33.13952071439729
Jaipur,Construction,3452,48,2335,7,Recycling,4230,14,Jaipur Landfill,"11.6909, 94.4267",71127,1970,6.998873859951668,7.285168726842447,3.831002794379696,4.578643063115036,48.24615640331236
Allahabad,E-Waste,9769,38,19181,6,Composting,1976,6,Allahabad Landfill,"35.9642, 87.6951",35432,1970,3.4208726236831946,7.770782760849053,5.160601711776434,3.9821916892550986,37.888159102955576
Agra,Organic,1942,45,4629,7,Recycling,4606,15,Agra Landfill,"32.4069, 92.1176",82082,1970,7.381637349299487,3.7890642277219486,4.502278325124179,4.270643941981765,40.83580259362203
Mumbai,Organic,7809,35,11191,8,Recycling,3128,7,Mumbai Landfill,"22.4265, 77.4931",45575,1970,4.212465648384848,4.639043123319429,4.484464863650473,3.623743084864009,32.95194281822724
Indore,E-Waste,5037,38,2929,10,Recycling,553,2,Indore Landfill,"24.6237, 95.1044",61142,1970,3.0205844307634275,5.921086063322577,1.3237224413275408,4.118740229484051,38.20687625861621
Chennai,Construction,8100,76,21430,9,Incineration,2855,1,Chennai Landfill,"29.4633, 80.8873",65486,1970,2.288328990269462,6.751671265934629,4.375591570771167,8.021307512212974,73.44739116692332
Hyderabad,Plastic,3899,59,7927,7,Incineration,2812,5,Hyderabad Landfill,"34.069, 82.1518",34239,1970,3.3597620245578588,8.296739946808515,2.666851997633431,5.678368481662657,56.978803560142175
Indore,Plastic,6251,77,2929,6,Composting,2147,6,Indore Landfill,"24.6237, 95.1044",61142,1970,3.493717977902417,7.372709380473271,2.3105656671828028,7.777631754344422,75.8941583252654
Madurai,Organic,4686,51,19454,5,Recycling,762,12,Madurai Landfill,"13.1884, 95.8263",51929,1970,5.375667521412787,3.30277627234077,7.42487042650168,4.734576267104108,48.93608951581113
Nashik,E-Waste,3729,45,2929,8,Composting,1187,20,Nashik Landfill,"14.6177, 91.4568",63245,1970,9.269104999578362,8.063333970556208,5.521353900626645,4.081598720004839,45.3625023252041
Kanpur,Organic,2380,51,18697,6,Landfill,3237,18,Kanpur Landfill,"13.0189, 89.182",22690,1970,7.930037285136403,2.067861778113265,8.883276653239209,5.529144717211688,50.00613594976405
Kolkata,Construction,4040,77,17335,6,Landfill,2119,16,Kolkata Landfill,"16.068, 72.6096",80985,1970,6.928294041395685,6.19549688935478,7.305864742270884,7.3009781068177615,72.78870611631935
Delhi,Construction,3125,77,14376,8,Recycling,4345,5,Delhi Landfill,"30.2591, 91.9376",74509,1970,3.8081222552593976,8.06985058558791,4.190361726060947,7.642293805451135,77.15628612593929
Ranchi,Organic,8205,40,17422,7,Recycling,1464,19,Ranchi Landfill,"13.4978, 84.8338",98646,1970,8.46716557895914,3.7555955989809022,7.889861017103955,4.228370854339646,37.21955614969308
Mumbai,Hazardous,4856,74,11191,10,Landfill,826,1,Mumbai Landfill,"22.4265, 77.4931",45575,1970,2.5891685491179777,5.371896369277489,3.00758191514983,6.914381446072085,77.61439328727577
Allahabad,Construction,4796,78,19181,8,Landfill,3524,4,Allahabad Landfill,"35.9642, 87.6951",35432,1970,3.212507530079896,7.101216151532313,4.685695905625988,7.61523943464945,78.67591505646423
Jaipur,Hazardous,8600,60,2335,7,Incineration,3201,1,Jaipur Landfill,"11.6909, 94.4267",71127,1970,1.980890908950244,5.95858782352912,1.0,5.675123140130354,60.38810388721175
Gwalior,Plastic,6842,42,11280,8,Recycling,3546,15,Gwalior Landfill,"10.9566, 91.6565",54460,1970,7.276369543378881,8.660137479805751,6.59302851238027,4.634729915488301,43.14235881243842
Coimbatore,Organic,5804,68,12073,5,Incineration,4100,8,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,4.088914428134016,2.9560842460059247,4.430193051851948,7.031486359703116,67.20488446901656
Bhopal,Organic,2797,74,4071,10,Landfill,2013,19,Bhopal Landfill,"18.3203, 75.8314",83130,1970,8.8661580011673,3.921582581279721,6.070073835409084,7.08463245734737,71.12818095226295
Meerut,Organic,6212,68,7178,10,Incineration,3901,3,Meerut Landfill,"14.3552, 72.9863",56989,1970,3.56355269059364,3.440781570433664,2.4170708502312324,6.510318556285793,66.8417517807285
Jaipur,Hazardous,4527,67,2335,7,Composting,2453,9,Jaipur Landfill,"11.6909, 94.4267",71127,1970,4.75221904457282,8.096966475117812,2.7823877279177807,6.44966895274023,65.36924874336776
Jabalpur,Hazardous,4315,39,7118,5,Incineration,3444,4,Jabalpur Landfill,"20.0639, 89.516",63720,1970,2.603379401863379,7.636275547067423,2.445180596969585,3.96574495061329,35.939077180513245
Chennai,E-Waste,7231,36,21430,7,Incineration,3588,12,Chennai Landfill,"29.4633, 80.8873",65486,1970,6.143411356257685,6.862348380765767,7.740462345368903,3.980973005639657,35.77698234571411
Pune,Organic,8028,68,12547,8,Composting,3502,19,Pune Landfill,"28.7237, 84.2278",49524,1970,8.587670581889956,4.673355156768152,7.836491519684007,6.437148488152744,65.25506890423179
Gwalior,Plastic,4765,62,11280,10,Landfill,4218,3,Gwalior Landfill,"10.9566, 91.6565",54460,1970,3.29072001655792,7.258037543843275,2.9652180526758425,6.401738273877257,61.042482856956624
Nagpur,E-Waste,4941,42,19087,7,Recycling,1341,13,Nagpur Landfill,"35.7049, 71.8706",49830,1970,6.13903211698199,6.376619024572209,7.479939702492345,3.778939402946556,43.7446307600569
Vadodara,Construction,5872,38,21598,8,Incineration,2663,0,Vadodara Landfill,"31.3853, 71.6585",24927,1970,1.7596572793790388,5.882590039214204,4.283637409459108,4.014753276443946,35.56543461555904
Madurai,Plastic,558,63,19454,9,Recycling,614,0,Madurai Landfill,"13.1884, 95.8263",51929,1970,2.1198736806395786,7.070141807958509,3.6140847012830646,6.4497880467643,63.14455793076858
Ranchi,E-Waste,1670,77,17422,5,Recycling,2924,3,Ranchi Landfill,"13.4978, 84.8338",98646,1970,2.264789475109701,8.067926143936534,4.1876577271031294,7.983297982956047,78.9000316573393
Kanpur,Hazardous,765,76,18697,8,Recycling,3043,2,Kanpur Landfill,"13.0189, 89.182",22690,1970,2.6053340815574364,8.341534373703515,3.9191914014615095,7.492093576904573,77.48837142063007
Varanasi,Construction,1153,52,7976,9,Composting,2917,13,Varanasi Landfill,"35.156, 83.0516",79314,1970,6.726228992860444,7.608663324463801,4.953708027365362,4.926079071010562,49.3344452050407
Jabalpur,Hazardous,5235,33,7118,6,Recycling,2870,16,Jabalpur Landfill,"20.0639, 89.516",63720,1970,6.871602563181384,7.785638889723099,5.198609476810896,3.407135280883577,32.09041056524462
Ludhiana,Hazardous,8937,81,8678,10,Landfill,3296,7,Ludhiana Landfill,"10.3062, 77.427",69241,1970,4.679030016748413,8.31675227085977,3.4980548357202044,7.749249469741474,83.23366755105991
Patna,Hazardous,666,58,16101,6,Composting,2751,9,Patna Landfill,"18.5496, 94.8411",67316,1970,4.684740518544863,6.3637889741584805,5.137479545791717,6.184586888229614,56.32615859240744
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,"18.3203, 75.8314",83130,1970,8.672267922843407,6.85156562345341,5.467936680594517,4.458661354939767,40.60060494326938
Indore,Plastic,8144,67,2929,9,Composting,3555,5,Indore Landfill,"24.6237, 95.1044",61142,1970,3.7215340145664433,6.333609497519614,2.1869021254657643,6.496357613513288,65.61549934146821
Rajkot,Hazardous,5601,44,23232,10,Composting,549,13,Rajkot Landfill,"30.6193, 68.7432",62818,1970,6.775624223302098,6.105035724232069,7.9207618352195475,4.195932029436616,45.92397437814368
Surat,E-Waste,3662,76,24032,5,Landfill,2282,1,Surat Landfill,"32.805, 89.0238",38471,1970,1.4451334737750878,7.743706752373104,4.911671436236962,7.61058075745956,76.2227452036801
Bengaluru,E-Waste,7667,81,18195,6,Landfill,2745,10,Bengaluru Landfill,"15.7581, 85.4837",52609,1970,4.738125500537459,6.772503764146715,6.219394982825531,8.209697425152616,81.50513769199324
Ahmedabad,Plastic,9593,38,9464,10,Recycling,3688,15,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,7.7135674626978625,9.357666356658571,6.000363134042911,3.944745248576819,37.92834884258708
Coimbatore,Construction,953,66,12073,8,Landfill,2355,1,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,2.1844689733574167,7.097557480270395,2.363232085302826,6.320446004245419,66.75953527208179
Hyderabad,E-Waste,1285,72,7927,9,Incineration,1411,19,Hyderabad Landfill,"34.069, 82.1518",34239,1970,9.25740306907499,7.580983312526205,6.312901995824094,7.055319748473887,71.57308644129913
Coimbatore,Hazardous,580,31,12073,8,Landfill,1968,5,Coimbatore Landfill,"31.9729, 76.5516",98572,1970,3.6223993650732007,8.296066532822001,3.999744172584273,3.331496464043139,30.70011856184178
Jabalpur,E-Waste,9698,79,7118,8,Incineration,3131,15,Jabalpur Landfill,"20.0639, 89.516",63720,1970,7.060092147535344,8.768568566289282,5.497457126762944,7.844103556906619,77.23849182079454
Jodhpur,Plastic,4585,76,6465,6,Recycling,3294,10,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,5.005025431803751,6.304013241750063,3.4377070409741366,7.123707753644519,79.2295575814197
Guwahati,E-Waste,7401,82,22866,9,Incineration,4307,3,Guwahati Landfill,"19.7894, 85.8429",60935,1970,3.224407534004923,8.898917054513896,5.314183390467548,8.073457945132706,81.23436562077406
Jaipur,Organic,6249,44,2335,7,Composting,2634,8,Jaipur Landfill,"11.6909, 94.4267",71127,1970,4.305520280372674,2.030710359089733,2.6599408814215493,4.4708774168394765,43.93543877790106
Nagpur,E-Waste,1683,52,19087,8,Recycling,928,3,Nagpur Landfill,"35.7049, 71.8706",49830,1970,2.748895290089153,6.519892870253301,5.171622619310316,5.406246162555262,53.46276050514999
Kanpur,Plastic,7509,84,18697,9,Incineration,2977,0,Kanpur Landfill,"13.0189, 89.182",22690,1970,1.926710703983656,7.570615595480828,3.782479824045725,8.726858560972753,82.3779982727423
Ahmedabad,Hazardous,5791,43,9464,9,Incineration,4871,19,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,8.830318737637224,9.809666950194526,6.294646318912356,3.9964192158720175,40.84524784603048
Jabalpur,Construction,2988,53,7118,6,Composting,3631,20,Jabalpur Landfill,"20.0639, 89.516",63720,1970,8.915830821692776,7.660325656255432,5.989305759107217,5.179979078965395,49.21997965763411
Kolkata,E-Waste,2735,54,17335,8,Composting,2923,1,Kolkata Landfill,"16.068, 72.6096",80985,1970,2.2553541908521466,9.060140302943957,3.572390146553285,5.8753431334790704,53.17635326207269
Ahmedabad,Construction,1658,81,9464,7,Composting,2089,15,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,7.368620379831389,6.263242438922242,6.17683107928381,8.459794674811645,79.37519530212516
Pune,E-Waste,3125,36,12547,7,Recycling,969,14,Pune Landfill,"28.7237, 84.2278",49524,1970,6.477730073195314,7.496150774203194,5.736027911167447,3.680699084554285,36.64594900723534
Patna,Plastic,4649,46,16101,7,Landfill,4941,5,Patna Landfill,"18.5496, 94.8411",67316,1970,3.4745248966972087,8.512827233038385,4.576244188693908,5.028630562115394,45.83256408030157
Rajkot,Construction,1618,66,23232,6,Incineration,3335,14,Rajkot Landfill,"30.6193, 68.7432",62818,1970,6.232552856061811,7.816766465586114,7.950759165334029,6.274647185896329,66.89727152902906
Delhi,Hazardous,3464,32,14376,6,Incineration,2523,1,Delhi Landfill,"30.2591, 91.9376",74509,1970,1.615946367072163,6.438969724184677,2.883887945360717,3.681117907867936,36.54289949084559
Vadodara,Hazardous,2037,35,21598,8,Composting,3000,0,Vadodara Landfill,"31.3853, 71.6585",24927,1970,1.8459031824155223,7.217407805160796,4.125306906075765,3.1612188119751226,33.0132826008361
Allahabad,E-Waste,3083,58,19181,5,Composting,2181,9,Allahabad Landfill,"35.9642, 87.6951",35432,1970,4.331873050523692,7.140217498934444,6.49943602688962,5.87849250822933,61.27671946454189
Mumbai,Organic,7118,37,11191,6,Composting,3686,14,Mumbai Landfill,"22.4265, 77.4931",45575,1970,6.181656165342025,3.988333554920968,5.850930460854722,4.0580232710072295,34.69333519358851
Surat,Plastic,8754,47,24032,7,Landfill,4074,11,Surat Landfill,"32.805, 89.0238",38471,1970,5.4926730783246285,9.30936989693974,8.042595116288384,4.969448894082047,48.56426000306292
Visakhapatnam,Construction,8160,58,12359,6,Incineration,3943,0,Visakhapatnam Landfill,"12.4235, 85.6407",48016,1970,1.2750978749905657,8.674614233323945,2.733332127217304,6.1099244203029,58.61396214537248
Chennai,Plastic,6159,74,21430,10,Composting,3282,13,Chennai Landfill,"29.4633, 80.8873",65486,1970,7.26055617254761,6.910099733894217,8.172716898514077,7.702810934824501,76.20264591547152
Ranchi,E-Waste,9929,85,17422,9,Recycling,1475,14,Ranchi Landfill,"13.4978, 84.8338",98646,1970,7.537795625096241,7.830641839790601,7.223794920039862,8.006379043406591,85.63904934156591
Thiruvananthapuram,Organic,3262,70,18418,6,Incineration,2759,14,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,6.418055470094996,4.393785134251384,7.433527913920329,6.567234180090561,69.63699367572866
Vadodara,E-Waste,6120,47,21598,8,Landfill,1084,19,Vadodara Landfill,"31.3853, 71.6585",24927,1970,8.92899107642915,6.102957703686195,9.448462887540051,5.023623610748973,47.63271664307229
Bengaluru,Construction,512,65,18195,6,Incineration,3796,17,Bengaluru Landfill,"15.7581, 85.4837",52609,1970,7.256669876623573,8.518434527886955,8.378289465409557,6.837367079770151,65.85168731725966
Pune,E-Waste,9741,75,12547,10,Incineration,4988,1,Pune Landfill,"28.7237, 84.2278",49524,1970,2.559430459014933,7.73995767120849,3.334672140221151,7.667212337194181,70.01345835933985
Madurai,Plastic,8700,79,19454,5,Recycling,2505,2,Madurai Landfill,"13.1884, 95.8263",51929,1970,1.7177742986326583,7.898458340838602,4.498814086398097,7.671954559398199,81.62233499560524
Jodhpur,Hazardous,5064,42,6465,6,Landfill,3973,14,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,6.727469377349359,8.78338371220493,4.60379320007821,3.931475213765298,43.1718084023293
Bhopal,Organic,1942,42,4071,9,Landfill,3010,17,Bhopal Landfill,"18.3203, 75.8314",83130,1970,8.721449766059763,3.984195864417688,5.338891999395465,4.296081955238305,43.99116302800406
Patna,Plastic,9786,79,16101,8,Landfill,4591,12,Patna Landfill,"18.5496, 94.8411",67316,1970,6.303748755981228,8.570415708262042,6.725791538909867,7.612447277195473,78.55455859844679
Varanasi,Hazardous,4781,36,7976,10,Composting,3637,2,Varanasi Landfill,"35.156, 83.0516",79314,1970,3.061726040368028,6.684059876502058,1.8597360791192905,3.917305312213237,35.30112134556609
Amritsar,Plastic,7820,41,12612,10,Incineration,2138,5,Amritsar Landfill,"22.6059, 88.4682",31477,1970,4.322430558645879,7.445272703094699,4.054113217004896,4.146458541728125,42.699223977032425
Thiruvananthapuram,Construction,5645,48,18418,7,Landfill,3612,17,Thiruvananthapuram Landfill,"17.2935, 83.4447",30373,1970,8.035947410251085,7.154008081158233,7.951254804836047,4.472523876946362,50.50568526885497
Ahmedabad,Plastic,4012,58,9464,7,Landfill,3619,19,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,8.715729192819072,8.95124857853213,7.004230821444015,5.628233105678339,57.679279837910336
Patna,Construction,3657,41,16101,6,Landfill,2447,15,Patna Landfill,"18.5496, 94.8411",67316,1970,6.75850745849929,8.447004191481735,7.025136640830503,4.002406259299312,39.16735816185316
Ludhiana,Plastic,3119,75,8678,10,Incineration,2130,6,Ludhiana Landfill,"10.3062, 77.427",69241,1970,4.698133272008017,5.498706854937171,3.2966050502886244,7.259828137940299,77.5812889218451
Jaipur,Organic,1018,70,2335,8,Recycling,4760,10,Jaipur Landfill,"11.6909, 94.4267",71127,1970,5.597483384353813,4.783171792028407,2.493652176657403,6.6430011226657255,70.10332195370216
Varanasi,Hazardous,8242,76,7976,6,Landfill,2504,4,Varanasi Landfill,"35.156, 83.0516",79314,1970,2.700294997780868,6.18526966636654,2.9979458950946896,7.52612123795223,77.52169330862296
Ranchi,E-Waste,7540,60,17422,5,Incineration,1776,2,Ranchi Landfill,"13.4978, 84.8338",98646,1970,1.746473243117025,8.219420621092025,3.893284088957088,6.4150607325172215,57.20842159561503
Amritsar,E-Waste,7007,62,12612,10,Landfill,1571,18,Amritsar Landfill,"22.6059, 88.4682",31477,1970,8.715048725830023,7.603982633654384,6.639396223249232,5.860225600976507,63.16514263761761
Ahmedabad,Organic,3814,69,9464,7,Recycling,3256,0,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,1.5762067462416636,4.959948762049044,2.0473396777159665,6.629826725797618,67.93709089728156
Ahmedabad,Plastic,9807,67,9464,5,Landfill,4632,17,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,7.095401618715746,8.652176504245869,6.0219570071287984,6.571467262624377,64.89738017672131
